Code,ISIN,Market,Industry,BalaceSheetDate,TradingUnit
15140,JP3400750000,First Section,Mining,"March,31",100
15150,JP3680800004,First Section,Mining,"March,31",100
15180,JP3894000003,First Section,Mining,"March,31",100
16050,JP3294460005,First Section,Mining,"December,31",100
16620,JP3421100003,First Section,Mining,"March,31",100
16630,JP3277020008,First Section,Mining,"December,31",100
