Code,ISIN,Market,Industry,BalaceSheetDate,TradingUnit
92010,JP3705200008,First Section,Air Transportation,"March,31",100
92020,JP3429800000,First Section,Air Transportation,"March,31",100
92060,JP3399320005,Second Section,Air Transportation,"March,31",100
92320,JP3781400001,First Section,Air Transportation,"March,31",100
92330,JP3118800006,Second Section,Air Transportation,"September,30",100
